110,1,始祖_1_110,F,996,1050,,,1,始祖
111,1,始祖_1_111,F,1005,1088,,,1,始祖
112,1,始祖_1_112,M,997,1085,,,1,始祖
113,1,始祖_1_113,F,1001,1044,,,1,始祖
114,1,始祖_1_114,F,999,1039,,,1,始祖
115,1,始祖_1_115,F,999,1082,,,1,始祖
116,1,始祖_1_116,F,997,1075,,,1,始祖
117,1,始祖_1_117,M,998,1044,,,1,始祖
118,1,始祖_1_118,M,995,1056,,,1,始祖
119,1,始祖_1_119,M,1005,1094,,,1,始祖
120,1,始祖_1_120,M,998,1069,,,1,始祖
121,1,始祖_1_121,M,998,1088,,,1,始祖
122,1,始祖_1_122,M,1001,1043,,,1,始祖
123,1,始祖_1_123,M,1000,1045,,,1,始祖
124,1,始祖_1_124,M,1004,1051,,,1,始祖
125,1,始祖_1_125,F,999,1050,,,1,始祖
126,1,始祖_1_126,F,996,1054,,,1,始祖
127,1,始祖_1_127,F,999,1060,,,1,始祖
128,1,始祖_1_128,F,1005,1060,,,1,始祖
129,1,始祖_1_129,M,1003,1068,,,1,始祖
130,1,始祖_1_130,F,995,1083,,,1,始祖
131,1,始祖_1_131,M,996,1085,,,1,始祖
132,1,始祖_1_132,M,1001,1079,,,1,始祖
133,1,始祖_1_133,M,999,1052,,,1,始祖
134,1,始祖_1_134,M,996,1086,,,1,始祖
135,1,始祖_1_135,M,997,1067,,,1,始祖
136,1,始祖_1_136,F,999,1052,,,1,始祖
137,1,始祖_1_137,M,1001,1049,,,1,始祖
138,1,始祖_1_138,F,997,1067,,,1,始祖
139,1,始祖_1_139,M,998,1056,,,1,始祖
140,1,始祖_1_140,M,1003,1057,,,1,始祖
141,1,始祖_1_141,M,998,1070,,,1,始祖
142,1,始祖_1_142,M,1001,1065,,,1,始祖
143,1,始祖_1_143,F,997,1058,,,1,始祖
144,1,始祖_1_144,M,1000,1090,,,1,始祖
145,1,始祖_1_145,M,1001,1050,,,1,始祖
146,1,始祖_1_146,M,1001,1076,,,1,始祖
147,1,始祖_1_147,F,996,1070,,,1,始祖
148,1,始祖_1_148,F,997,1081,,,1,始祖
149,1,始祖_1_149,M,1003,1072,,,1,始祖
150,1,始祖_1_150,M,996,1078,,,1,始祖
151,1,始祖_1_151,M,999,1058,,,1,始祖
152,1,始祖_1_152,F,997,1073,,,1,始祖
153,1,始祖_1_153,F,1000,1045,,,1,始祖
154,1,始祖_1_154,M,996,1063,,,1,始祖
155,1,始祖_1_155,M,998,1065,,,1,始祖
156,1,始祖_1_156,M,1003,1059,,,1,始祖
157,1,始祖_1_157,M,995,1042,,,1,始祖
158,1,始祖_1_158,M,1005,1072,,,1,始祖
159,1,始祖_1_159,F,1005,1057,,,1,始祖
160,1,始祖_1_160,M,1005,1079,,,1,始祖
161,1,始祖_1_161,M,995,1043,,,1,始祖
162,1,始祖_1_162,M,995,1049,,,1,始祖
163,1,始祖_1_163,M,998,1076,,,1,始祖
164,1,始祖_1_164,M,997,1069,,,1,始祖
165,1,始祖_1_165,M,1002,1088,,,1,始祖
166,1,始祖_1_166,M,1000,1090,,,1,始祖
167,1,始祖_1_167,M,997,1049,,,1,始祖
168,1,始祖_1_168,M,995,1052,,,1,始祖
169,1,始祖_1_169,F,998,1058,,,1,始祖
170,1,始祖_1_170,M,1003,1062,,,1,始祖
171,1,始祖_1_171,M,1003,1089,,,1,始祖
172,1,始祖_1_172,M,1003,1090,,,1,始祖
173,1,始祖_1_173,M,996,1048,,,1,始祖
174,1,始祖_1_174,M,1004,1082,,,1,始祖
175,1,始祖_1_175,F,1004,1059,,,1,始祖
176,1,始祖_1_176,F,1000,1052,,,1,始祖
177,1,始祖_1_177,M,1000,1054,,,1,始祖
178,1,始祖_1_178,F,999,1046,,,1,始祖
179,1,始祖_1_179,F,1003,1077,,,1,始祖
180,1,始祖_1_180,M,1000,1084,,,1,始祖
181,1,始祖_1_181,F,1005,1071,,,1,始祖
182,1,始祖_1_182,F,1004,1080,,,1,始祖
183,1,始祖_1_183,M,1005,1075,,,1,始祖
184,1,始祖_1_184,F,1004,1090,,,1,始祖
185,1,始祖_1_185,F,1002,1086,,,1,始祖
186,1,始祖_1_186,M,999,1074,,,1,始祖
187,1,始祖_1_187,M,1005,1076,,,1,始祖
188,1,始祖_1_188,M,1001,1072,,,1,始祖
189,1,始祖_1_189,F,998,1073,,,1,始祖
190,1,始祖_1_190,M,1000,1059,,,1,始祖
191,1,始祖_1_191,F,1000,1063,,,1,始祖
192,1,始祖_1_192,M,999,1039,,,1,始祖
193,1,始祖_1_193,M,1000,1090,,,1,始祖
194,1,始祖_1_194,F,1003,1058,,,1,始祖
195,1,始祖_1_195,M,995,1069,,,1,始祖
196,1,始祖_1_196,M,1003,1061,,,1,始祖
197,1,始祖_1_197,M,1003,1092,,,1,始祖
198,1,始祖_1_198,M,1005,1083,,,1,始祖
199,1,始祖_1_199,F,999,1059,,,1,始祖
200,1,始祖_1_200,F,1004,1062,,,1,始祖
201,1,后_1_201,F,1026,1088,52,87,2,第2代成员
202,1,后_1_202,M,1033,1073,52,87,2,第2代成员
203,1,后_1_203,M,1026,1085,52,87,2,第2代成员
204,1,后_1_204,M,1032,1097,52,87,2,第2代成员
205,1,后_1_205,F,1026,1114,52,87,2,第2代成员
206,1,后_1_206,M,1033,1085,52,87,2,第2代成员
207,1,后_1_207,M,1027,1081,52,87,2,第2代成员
208,1,后_1_208,M,1029,1080,52,87,2,第2代成员
209,1,后_1_209,F,1034,1092,52,87,2,第2代成员
210,1,后_1_210,F,1028,1114,52,87,2,第2代成员
211,1,后_1_211,F,1031,1101,52,87,2,第2代成员
212,1,后_1_212,M,1032,1094,52,87,2,第2代成员
213,1,后_1_213,F,1032,1114,52,87,2,第2代成员
214,1,后_1_214,M,1027,1098,129,176,2,第2代成员
215,1,后_1_215,F,1030,1099,129,176,2,第2代成员
216,1,后_1_216,F,1032,1078,129,176,2,第2代成员
217,1,后_1_217,F,1031,1101,129,176,2,第2代成员
218,1,后_1_218,M,1033,1102,129,176,2,第2代成员
219,1,后_1_219,M,1034,1077,129,176,2,第2代成员
220,1,后_1_220,M,1027,1105,129,176,2,第2代成员
221,1,后_1_221,M,1033,1106,129,176,2,第2代成员
222,1,后_1_222,F,1029,1098,129,176,2,第2代成员
223,1,后_1_223,M,1028,1092,129,176,2,第2代成员
224,1,后_1_224,M,1035,1105,129,176,2,第2代成员
225,1,后_1_225,M,1029,1084,129,176,2,第2代成员
226,1,后_1_226,M,1034,1083,129,176,2,第2代成员
227,1,后_1_227,F,1032,1121,129,176,2,第2代成员
228,1,后_1_228,M,1029,1109,129,176,2,第2代成员
229,1,后_1_229,F,1031,1072,129,176,2,第2代成员
230,1,后_1_230,F,1032,1074,129,176,2,第2代成员
231,1,后_1_231,F,1033,1086,129,176,2,第2代成员
232,1,后_1_232,M,1035,1117,129,176,2,第2代成员
233,1,后_1_233,F,1027,1112,129,176,2,第2代成员
234,1,后_1_234,M,1035,1101,129,176,2,第2代成员
235,1,后_1_235,M,1032,1075,129,176,2,第2代成员
236,1,后_1_236,M,1032,1112,129,176,2,第2代成员
237,1,后_1_237,M,1034,1075,129,176,2,第2代成员
238,1,后_1_238,F,1033,1111,129,176,2,第2代成员
239,1,后_1_239,F,1032,1073,129,176,2,第2代成员
240,1,后_1_240,F,1029,1070,129,176,2,第2代成员
241,1,后_1_241,F,1028,1111,129,176,2,第2代成员
242,1,后_1_242,F,1033,1095,129,176,2,第2代成员
243,1,后_1_243,F,1027,1079,129,176,2,第2代成员
244,1,后_1_244,F,1032,1118,129,176,2,第2代成员
245,1,后_1_245,M,1028,1069,129,176,2,第2代成员
246,1,后_1_246,F,1030,1100,129,176,2,第2代成员
247,1,后_1_247,F,1028,1082,129,176,2,第2代成员
248,1,后_1_248,F,1026,1070,129,176,2,第2代成员
249,1,后_1_249,F,1030,1102,129,176,2,第2代成员
250,1,后_1_250,M,1033,1122,129,176,2,第2代成员
251,1,后_1_251,F,1029,1111,129,176,2,第2代成员
252,1,后_1_252,F,1032,1084,129,176,2,第2代成员
253,1,后_1_253,M,1034,1122,129,176,2,第2代成员
254,1,后_1_254,F,1034,1086,129,176,2,第2代成员
255,1,后_1_255,M,1033,1099,129,176,2,第2代成员
256,1,后_1_256,F,1035,1111,129,176,2,第2代成员
257,1,后_1_257,M,1031,1104,129,176,2,第2代成员
258,1,后_1_258,M,1031,1082,129,176,2,第2代成员
259,1,后_1_259,F,1028,1104,129,176,2,第2代成员
260,1,后_1_260,M,1025,1071,129,176,2,第2代成员
261,1,后_1_261,F,1030,1078,129,176,2,第2代成员
262,1,后_1_262,F,1026,1075,129,176,2,第2代成员
263,1,后_1_263,F,1032,1101,129,176,2,第2代成员
264,1,后_1_264,M,1029,1109,190,21,2,第2代成员
265,1,后_1_265,M,1025,1080,190,21,2,第2代成员
266,1,后_1_266,M,1025,1096,190,21,2,第2代成员
267,1,后_1_267,F,1031,1094,190,21,2,第2代成员
268,1,后_1_268,F,1030,1116,190,21,2,第2代成员
269,1,后_1_269,M,1028,1073,190,21,2,第2代成员
270,1,后_1_270,F,1028,1102,190,21,2,第2代成员
271,1,后_1_271,M,1028,1080,190,21,2,第2代成员
272,1,后_1_272,F,1030,1120,190,21,2,第2代成员
273,1,后_1_273,F,1031,1079,190,21,2,第2代成员
274,1,后_1_274,F,1031,1112,190,21,2,第2代成员
275,1,后_1_275,M,1034,1084,190,21,2,第2代成员
276,1,后_1_276,F,1026,1104,190,21,2,第2代成员
277,1,后_1_277,M,1031,1103,190,21,2,第2代成员
278,1,后_1_278,M,1027,1110,190,21,2,第2代成员
279,1,后_1_279,F,1035,1124,190,21,2,第2代成员
280,1,后_1_280,F,1035,1075,190,21,2,第2代成员
281,1,后_1_281,F,1033,1079,190,21,2,第2代成员
282,1,后_1_282,F,1031,1091,190,21,2,第2代成员
283,1,后_1_283,M,1027,1073,190,21,2,第2代成员
284,1,后_1_284,F,1034,1123,190,21,2,第2代成员
285,1,后_1_285,F,1032,1097,190,21,2,第2代成员
286,1,后_1_286,F,1030,1095,190,21,2,第2代成员
287,1,后_1_287,M,1032,1083,190,21,2,第2代成员
288,1,后_1_288,M,1032,1085,190,21,2,第2代成员
289,1,后_1_289,F,1031,1109,190,21,2,第2代成员
290,1,后_1_290,F,1028,1100,190,21,2,第2代成员
291,1,后_1_291,F,1028,1074,190,21,2,第2代成员
292,1,后_1_292,F,1030,1108,190,21,2,第2代成员
293,1,后_1_293,F,1025,1074,190,21,2,第2代成员
294,1,后_1_294,F,1033,1114,190,21,2,第2代成员
295,1,后_1_295,F,1030,1076,190,21,2,第2代成员
296,1,后_1_296,M,1032,1117,190,21,2,第2代成员
297,1,后_1_297,M,1034,1074,190,21,2,第2代成员
298,1,后_1_298,F,1031,1077,190,21,2,第2代成员
299,1,后_1_299,F,1026,1103,190,21,2,第2代成员
300,1,后_1_300,M,1035,1123,190,21,2,第2代成员
301,1,后_1_301,M,1033,1119,190,21,2,第2代成员
302,1,后_1_302,M,1033,1079,162,110,2,第2代成员
303,1,后_1_303,F,1027,1104,162,110,2,第2代成员
304,1,后_1_304,F,1025,1079,162,110,2,第2代成员
305,1,后_1_305,M,1031,1085,162,110,2,第2代成员
306,1,后_1_306,M,1028,1072,162,110,2,第2代成员
307,1,后_1_307,M,1032,1118,162,110,2,第2代成员
308,1,后_1_308,F,1035,1115,162,110,2,第2代成员
309,1,后_1_309,F,1028,1078,162,110,2,第2代成员
310,1,后_1_310,M,1034,1120,162,110,2,第2代成员
311,1,后_1_311,M,1027,1092,162,110,2,第2代成员
312,1,后_1_312,F,1029,1115,162,110,2,第2代成员
313,1,后_1_313,M,1026,1087,162,110,2,第2代成员
314,1,后_1_314,M,1030,1117,162,110,2,第2代成员
315,1,后_1_315,M,1027,1089,162,110,2,第2代成员
316,1,后_1_316,F,1028,1108,162,110,2,第2代成员
317,1,后_1_317,M,1035,1110,162,110,2,第2代成员
318,1,后_1_318,M,1025,1099,162,110,2,第2代成员
319,1,后_1_319,M,1034,1075,162,110,2,第2代成员
320,1,后_1_320,M,1026,1107,162,110,2,第2代成员
321,1,后_1_321,F,1031,1119,162,110,2,第2代成员
322,1,后_1_322,M,1026,1101,162,110,2,第2代成员
323,1,后_1_323,F,1029,1071,162,110,2,第2代成员
324,1,后_1_324,F,1035,1110,162,110,2,第2代成员
325,1,后_1_325,F,1033,1084,162,110,2,第2代成员
326,1,后_1_326,F,1028,1103,162,110,2,第2代成员
327,1,后_1_327,F,1035,1097,151,90,2,第2代成员
328,1,后_1_328,M,1030,1104,151,90,2,第2代成员
329,1,后_1_329,F,1031,1092,151,90,2,第2代成员
330,1,后_1_330,F,1033,1121,151,90,2,第2代成员
331,1,后_1_331,F,1025,1102,151,90,2,第2代成员
332,1,后_1_332,F,1034,1081,151,90,2,第2代成员
333,1,后_1_333,M,1030,1082,151,90,2,第2代成员
334,1,后_1_334,F,1027,1084,151,90,2,第2代成员
335,1,后_1_335,M,1031,1091,151,90,2,第2代成员
336,1,后_1_336,M,1029,1114,151,90,2,第2代成员
337,1,后_1_337,F,1027,1085,151,90,2,第2代成员
338,1,后_1_338,M,1028,1096,151,90,2,第2代成员
339,1,后_1_339,F,1030,1088,151,90,2,第2代成员
340,1,后_1_340,M,1025,1103,151,90,2,第2代成员
341,1,后_1_341,F,1031,1087,151,90,2,第2代成员
342,1,后_1_342,F,1032,1080,151,90,2,第2代成员
343,1,后_1_343,F,1029,1093,151,90,2,第2代成员
344,1,后_1_344,M,1028,1111,151,90,2,第2代成员
345,1,后_1_345,F,1025,1095,151,90,2,第2代成员
346,1,后_1_346,M,1027,1093,151,90,2,第2代成员
347,1,后_1_347,M,1032,1103,151,90,2,第2代成员
348,1,后_1_348,F,1031,1114,151,90,2,第2代成员
349,1,后_1_349,M,1035,1087,151,90,2,第2代成员
350,1,后_1_350,M,1026,1076,151,90,2,第2代成员
351,1,后_1_351,F,1025,1086,151,90,2,第2代成员
352,1,后_1_352,F,1032,1093,151,90,2,第2代成员
353,1,后_1_353,M,1028,1075,151,90,2,第2代成员
354,1,后_1_354,F,1035,1106,151,90,2,第2代成员
355,1,后_1_355,F,1033,1082,151,90,2,第2代成员
356,1,后_1_356,F,1026,1086,151,90,2,第2代成员
357,1,后_1_357,M,1025,1091,151,90,2,第2代成员
358,1,后_1_358,F,1028,1099,151,90,2,第2代成员
359,1,后_1_359,M,1033,1093,151,90,2,第2代成员
360,1,后_1_360,M,1030,1086,151,90,2,第2代成员
361,1,后_1_361,F,1030,1099,151,90,2,第2代成员
362,1,后_1_362,F,1025,1076,151,90,2,第2代成员
363,1,后_1_363,F,1034,1084,151,90,2,第2代成员
364,1,后_1_364,F,1028,1081,151,90,2,第2代成员
365,1,后_1_365,F,1027,1075,196,114,2,第2代成员
366,1,后_1_366,M,1032,1103,196,114,2,第2代成员
367,1,后_1_367,F,1034,1092,196,114,2,第2代成员
368,1,后_1_368,M,1028,1093,196,114,2,第2代成员
369,1,后_1_369,M,1028,1073,196,114,2,第2代成员
370,1,后_1_370,F,1025,1090,196,114,2,第2代成员
371,1,后_1_371,M,1032,1103,196,114,2,第2代成员
372,1,后_1_372,M,1025,1069,196,114,2,第2代成员
373,1,后_1_373,F,1026,1083,196,114,2,第2代成员
374,1,后_1_374,F,1031,1078,196,114,2,第2代成员
375,1,后_1_375,M,1025,1113,196,114,2,第2代成员
376,1,后_1_376,F,1030,1099,196,114,2,第2代成员
377,1,后_1_377,F,1025,1100,196,114,2,第2代成员
378,1,后_1_378,F,1029,1069,42,92,2,第2代成员
379,1,后_1_379,F,1027,1099,42,92,2,第2代成员
380,1,后_1_380,F,1029,1111,42,92,2,第2代成员
381,1,后_1_381,F,1031,1072,42,92,2,第2代成员
382,1,后_1_382,F,1034,1111,42,92,2,第2代成员
383,1,后_1_383,F,1026,1089,42,92,2,第2代成员
384,1,后_1_384,F,1026,1068,42,92,2,第2代成员
385,1,后_1_385,F,1027,1106,42,92,2,第2代成员
386,1,后_1_386,M,1030,1105,42,92,2,第2代成员
387,1,后_1_387,F,1035,1090,42,92,2,第2代成员
388,1,后_1_388,M,1029,1082,42,92,2,第2代成员
389,1,后_1_389,M,1030,1109,42,92,2,第2代成员
390,1,后_1_390,M,1031,1114,42,92,2,第2代成员
391,1,后_1_391,F,1031,1100,42,92,2,第2代成员
392,1,后_1_392,M,1035,1102,42,92,2,第2代成员
393,1,后_1_393,M,1029,1102,42,92,2,第2代成员
394,1,后_1_394,F,1029,1096,42,92,2,第2代成员
395,1,后_1_395,M,1027,1084,42,92,2,第2代成员
396,1,后_1_396,M,1035,1098,42,92,2,第2代成员
397,1,后_1_397,M,1027,1071,42,92,2,第2代成员
398,1,后_1_398,M,1028,1110,42,92,2,第2代成员
399,1,后_1_399,M,1026,1104,42,92,2,第2代成员
400,1,后_1_400,M,1034,1124,42,92,2,第2代成员
401,1,后_1_401,M,1034,1103,42,92,2,第2代成员
402,1,后_1_402,M,1025,1105,42,92,2,第2代成员
403,1,后_1_403,F,1034,1095,42,92,2,第2代成员
404,1,后_1_404,M,1028,1093,42,92,2,第2代成员
405,1,后_1_405,F,1031,1119,42,92,2,第2代成员
406,1,后_1_406,F,1034,1078,42,92,2,第2代成员
407,1,后_1_407,F,1029,1084,42,92,2,第2代成员
408,1,后_1_408,F,1030,1107,42,92,2,第2代成员
409,1,后_1_409,M,1030,1070,42,92,2,第2代成员
410,1,后_1_410,M,1026,1087,42,92,2,第2代成员
411,1,后_1_411,M,1033,1092,42,92,2,第2代成员
412,1,后_1_412,M,1030,1101,42,92,2,第2代成员
413,1,后_1_413,F,1031,1097,42,92,2,第2代成员
414,1,后_1_414,M,1032,1097,42,92,2,第2代成员
415,1,后_1_415,F,1030,1081,42,92,2,第2代成员
416,1,后_1_416,M,1033,1112,35,37,2,第2代成员
417,1,后_1_417,M,1028,1074,35,37,2,第2代成员
418,1,后_1_418,F,1030,1086,35,37,2,第2代成员
419,1,后_1_419,M,1033,1099,35,37,2,第2代成员
420,1,后_1_420,F,1031,1120,35,37,2,第2代成员
421,1,后_1_421,F,1025,1113,35,37,2,第2代成员
422,1,后_1_422,M,1030,1102,35,37,2,第2代成员
423,1,后_1_423,F,1035,1124,35,37,2,第2代成员
424,1,后_1_424,M,1034,1097,35,37,2,第2代成员
425,1,后_1_425,F,1029,1108,35,37,2,第2代成员
426,1,后_1_426,F,1033,1073,35,37,2,第2代成员
427,1,后_1_427,M,1026,1066,35,37,2,第2代成员
428,1,后_1_428,M,1025,1066,35,37,2,第2代成员
429,1,后_1_429,F,1025,1077,160,11,2,第2代成员
430,1,后_1_430,F,1032,1122,160,11,2,第2代成员
431,1,后_1_431,F,1034,1082,160,11,2,第2代成员
432,1,后_1_432,M,1035,1107,160,11,2,第2代成员
433,1,后_1_433,M,1034,1108,160,11,2,第2代成员
434,1,后_1_434,F,1029,1088,160,11,2,第2代成员
435,1,后_1_435,M,1030,1101,160,11,2,第2代成员
436,1,后_1_436,M,1029,1083,160,11,2,第2代成员
437,1,后_1_437,F,1026,1097,160,11,2,第2代成员
438,1,后_1_438,F,1031,1111,160,11,2,第2代成员
439,1,后_1_439,M,1027,1096,160,11,2,第2代成员
440,1,后_1_440,F,1029,1096,160,11,2,第2代成员
441,1,后_1_441,F,1032,1081,160,11,2,第2代成员
442,1,后_1_442,F,1026,1115,160,11,2,第2代成员
443,1,后_1_443,M,1029,1093,160,11,2,第2代成员
444,1,后_1_444,F,1028,1109,160,11,2,第2代成员
445,1,后_1_445,M,1035,1118,160,11,2,第2代成员
446,1,后_1_446,M,1031,1102,160,11,2,第2代成员
447,1,后_1_447,M,1026,1097,160,11,2,第2代成员
448,1,后_1_448,F,1031,1096,160,11,2,第2代成员
449,1,后_1_449,F,1027,1109,160,11,2,第2代成员
450,1,后_1_450,F,1027,1077,160,11,2,第2代成员
451,1,后_1_451,F,1029,1112,160,11,2,第2代成员
452,1,后_1_452,M,1029,1110,160,11,2,第2代成员
453,1,后_1_453,M,1026,1089,160,11,2,第2代成员
454,1,后_1_454,M,1031,1112,160,11,2,第2代成员
455,1,后_1_455,F,1031,1117,160,11,2,第2代成员
456,1,后_1_456,M,1029,1084,160,11,2,第2代成员
457,1,后_1_457,F,1025,1097,160,11,2,第2代成员
458,1,后_1_458,F,1030,1073,160,11,2,第2代成员
459,1,后_1_459,M,1033,1119,160,11,2,第2代成员
460,1,后_1_460,F,1028,1115,160,11,2,第2代成员
461,1,后_1_461,F,1026,1103,160,11,2,第2代成员
462,1,后_1_462,M,1034,1100,160,11,2,第2代成员
463,1,后_1_463,F,1034,1109,160,11,2,第2代成员
464,1,后_1_464,M,1030,1082,160,11,2,第2代成员
465,1,后_1_465,F,1028,1116,160,11,2,第2代成员
466,1,后_1_466,F,1029,1107,160,11,2,第2代成员
467,1,后_1_467,F,1035,1122,160,11,2,第2代成员
468,1,后_1_468,M,1027,1090,160,11,2,第2代成员
469,1,后_1_469,F,1033,1098,160,11,2,第2代成员
470,1,后_1_470,M,1027,1102,160,11,2,第2代成员
471,1,后_1_471,M,1027,1083,160,11,2,第2代成员
472,1,后_1_472,F,1035,1116,160,11,2,第2代成员
473,1,后_1_473,M,1030,1099,160,11,2,第2代成员
474,1,后_1_474,M,1029,1070,160,11,2,第2代成员
475,1,后_1_475,M,1034,1092,160,11,2,第2代成员
476,1,后_1_476,F,1030,1118,160,11,2,第2代成员
477,1,后_1_477,M,1030,1097,160,11,2,第2代成员
478,1,后_1_478,F,1032,1103,160,11,2,第2代成员
479,1,后_1_479,F,1028,1081,160,11,2,第2代成员
480,1,后_1_480,M,1033,1109,160,11,2,第2代成员
481,1,后_1_481,F,1033,1116,160,11,2,第2代成员
482,1,后_1_482,F,1030,1115,160,11,2,第2代成员
483,1,后_1_483,M,1031,1094,160,11,2,第2代成员
